epoch,accuracy,loss,val_accuracy,val_loss
0,0.00924,4.609904192199707,0.01209999993443489,4.6060031814575195
1,0.00884,4.605745189208984,0.01119999960064888,4.6058541191101074
2,0.00884,4.605988607025147,0.010099999606609344,4.615693988037109
3,0.00894,4.60600915222168,0.009999999776482582,4.611957328796387
4,0.00872,4.605755396575928,0.00989999994635582,4.721640386962891
5,0.00866,4.605851102600098,0.009999999776482582,4.605174257659912
6,0.00836,4.608617320251465,0.009999999776482582,4.605173760986328
7,0.00864,4.605610881652832,0.009999999776482582,4.605174529266358
8,0.00802,4.605583281097412,0.009999999776482582,4.605174452972412
9,0.00904,4.605580040588379,0.009999999776482582,4.605174131774902
10,0.00894,4.605688210601807,0.010099999606609344,4.613426960754395
11,0.00882,4.605708482971192,0.009999999776482582,4.60517474899292
12,0.0079,4.605616366729737,0.009999999776482582,4.6051749298095705
13,0.0084,4.608853081512451,0.009999999776482582,4.605175479125976
14,0.0083,4.605558994903564,0.009999999776482582,4.605174304199219
15,0.0096,4.605575795288086,0.009999999776482582,4.60517438583374
16,0.00788,4.605546092071533,0.009999999776482582,4.605172659301758
17,0.00854,4.6061939894104,0.009999999776482582,4.605173114776611
18,0.00908,4.605649286651611,0.009999999776482582,4.605173741149902
19,0.00886,4.605579253387451,0.009999999776482582,4.605174697875976
20,0.00896,4.605562483673095,0.009999999776482582,4.60517484588623
21,0.00868,4.606013392028808,0.009999999776482582,4.605175546264649
22,0.00878,4.6055921163940425,0.009999999776482582,4.605174119567871
23,0.0089,4.605549642486572,0.009999999776482582,4.605174035644532
24,0.00858,4.605566955871582,0.009999999776482582,4.605174861145019
25,0.00854,4.605558870544433,0.009999999776482582,4.605174500274658
26,0.00858,4.605570409240722,0.009999999776482582,4.605175483703613
27,0.00838,4.605566523590088,0.009999999776482582,4.605174156188965
28,0.00898,4.6055724964904785,0.009999999776482582,4.605171213531494
29,0.00876,4.605652778015137,0.009999999776482582,4.605173700714111
30,0.00966,4.605561240234375,0.009999999776482582,4.605173755645752
31,0.00892,4.605572857513428,0.009999999776482582,4.605174732971191
32,0.0087,4.605552666320801,0.009999999776482582,4.60517473526001
33,0.00896,4.605551897277832,0.009999999776482582,4.605174273681641
34,0.0086,4.605587728881836,0.009999999776482582,4.605174790191651
35,0.00908,4.605747885437012,0.009999999776482582,4.605174283599854
36,0.00874,4.60558643951416,0.009999999776482582,4.605175602722168
37,0.00866,4.6055655235290525,0.009999999776482582,4.6051740646362305
38,0.00882,4.605587513580322,0.009999999776482582,4.605174848937988
39,0.00896,4.605561115417481,0.009999999776482582,4.605174851989746
40,0.00934,4.6058420002746585,0.009999999776482582,4.605174900817871
41,0.00834,4.605673752441406,0.009999999776482582,4.60517407836914
42,0.00892,4.605557809753418,0.009999999776482582,4.605173596191406
43,0.0088,4.6056492889404295,0.009999999776482582,4.605174336242675
44,0.00892,4.605570633087158,0.009999999776482582,4.605173425292969
45,0.00914,4.605570934753418,0.009999999776482582,4.6051750625610355
46,0.00932,4.605558961639404,0.009999999776482582,4.605173976135254
47,0.00882,4.605775327758789,0.009999999776482582,4.605174884033203
48,0.00792,4.6055757849121095,0.009999999776482582,4.605173768615723
49,0.0086,4.6055556690979005,0.009999999776482582,4.6051736801147465
50,0.00886,4.605572224273682,0.009999999776482582,4.605173954772949
51,0.00922,4.605557184906006,0.009999999776482582,4.605175498199463
52,0.0085,4.6055718969726565,0.009999999776482582,4.605173728179931
53,0.00896,4.605579586486816,0.009999999776482582,4.605175090026855
54,0.00858,4.606512577819824,0.009999999776482582,4.605174729919433
55,0.0085,4.60555912109375,0.009999999776482582,4.605174452209472
56,0.0089,4.605557106628418,0.009999999776482582,4.605174257659912
57,0.00808,4.605571318359375,0.009999999776482582,4.605175051879883
58,0.00868,4.605568239440918,0.009999999776482582,4.605173971557617
59,0.00926,4.605558861083984,0.009999999776482582,4.605174193572998
60,0.0083,4.6055787991333,0.009999999776482582,4.605174721527099
61,0.00856,4.605556815032959,0.009999999776482582,4.605174472045898
62,0.00894,4.606381832580566,0.009999999776482582,4.605175091552734
63,0.0088,4.605550641784668,0.009999999776482582,4.605175466918945
64,0.00888,4.605560054779053,0.009999999776482582,4.605174919128418
65,0.00818,4.605563866882324,0.009999999776482582,4.6051746788024905
66,0.00826,4.60557657485962,0.009999999776482582,4.605174461364746
67,0.00832,4.605571003417968,0.009999999776482582,4.605174171447754
68,0.00872,4.605559922943115,0.009999999776482582,4.605174133300781
69,0.009,4.605564656066894,0.009999999776482582,4.605174141693115
70,0.0083,4.605566110534668,0.009999999776482582,4.605173487091064
71,0.00904,4.605559578094482,0.009999999776482582,4.605174234771728
72,0.00852,4.605572539978027,0.009999999776482582,4.6051739418029785
73,0.0084,4.605557105712891,0.009999999776482582,4.60517472076416
74,0.009,4.605548205871582,0.009999999776482582,4.605174305725098
75,0.00938,4.605605078125,0.009999999776482582,4.605175337219238
76,0.00902,4.605571983642578,0.009999999776482582,4.605174786376953
77,0.00888,4.605891322021485,0.009999999776482582,4.605138475036621
78,0.00824,4.61068707611084,0.009999999776482582,4.60517462310791
79,0.00896,4.605545738220215,0.009999999776482582,4.6051745544433595
80,0.00852,4.605562416229248,0.009999999776482582,4.60517490310669
81,0.00872,4.605565630493164,0.009999999776482582,4.6051755645751955
82,0.0083,4.6055704331970215,0.009999999776482582,4.605175233459472
83,0.00806,4.6055575880432125,0.009999999776482582,4.605174615478516
84,0.0091,4.605584286956787,0.009999999776482582,4.605174131011963
85,0.00862,4.605571914978027,0.009999999776482582,4.605173506164551
86,0.00912,4.605564304046631,0.009999999776482582,4.605173536682129
87,0.0083,4.6055665974426265,0.009999999776482582,4.605172973632812
88,0.00886,4.605567576599121,0.009999999776482582,4.6051733032226565
89,0.00906,4.605566019897461,0.009999999776482582,4.605174395751953
90,0.00828,4.605583851013184,0.009999999776482582,4.605174408721924
91,0.00864,4.60556337677002,0.009999999776482582,4.605173950195312
92,0.00912,4.605555284118652,0.009999999776482582,4.605173295593262
93,0.00872,4.605572158508301,0.009999999776482582,4.605174549865723
94,0.0083,4.605567140197754,0.009999999776482582,4.605173711395263
95,0.00888,4.6055720466613765,0.009999999776482582,4.60517395248413
96,0.00896,4.605579412078858,0.009999999776482582,4.605174500274658
97,0.00854,4.605549315032959,0.009999999776482582,4.60517347869873
98,0.00872,4.6055720436096195,0.009999999776482582,4.60517366104126
99,0.00876,4.605571540222168,0.009999999776482582,4.60517462387085
100,0.00876,4.605569790496826,0.009999999776482582,4.6051743118286135
101,0.00878,4.6055729992675785,0.009999999776482582,4.605176145935059
102,0.00854,4.605567956237793,0.009999999776482582,4.6051741821289065
103,0.00876,4.605562187347412,0.009999999776482582,4.605174089813232
104,0.00896,4.605556872406006,0.009999999776482582,4.6051748245239255
105,0.00838,4.605573843688965,0.009999999776482582,4.605174104309082
106,0.00872,4.605566921081543,0.009999999776482582,4.605175007629395
107,0.0091,4.605563271331787,0.009999999776482582,4.605173706054687
108,0.0085,4.605557444915772,0.009999999776482582,4.605174389648438
109,0.00912,4.605567719573974,0.009999999776482582,4.605174848175049
110,0.00922,4.605561391296387,0.009999999776482582,4.605175889587402
111,0.00888,4.605564984436035,0.009999999776482582,4.6051739387512205
112,0.00854,4.6055699157714844,0.009999999776482582,4.605175395202637
113,0.00896,4.605559592590332,0.009999999776482582,4.605175789642334
114,0.00918,4.605555144958496,0.009999999776482582,4.605175262451172
115,0.00844,4.605569282226562,0.009999999776482582,4.605174821472168
116,0.00874,4.605569662628174,0.009999999776482582,4.605174347686767
117,0.00848,4.605571487731933,0.009999999776482582,4.605174057006836
118,0.00846,4.605564109802246,0.009999999776482582,4.605174297332764
119,0.00874,4.605573934326172,0.009999999776482582,4.605174766540527
120,0.00862,4.605562919464111,0.009999999776482582,4.605174091339111
121,0.00894,4.605557807464599,0.009999999776482582,4.605174140167236
122,0.00908,4.60556169921875,0.009999999776482582,4.605173944854736
123,0.00874,4.605571094512939,0.009999999776482582,4.605173616027832
124,0.00874,4.605572669525147,0.009999999776482582,4.605174411010742
125,0.00826,4.605581422424317,0.009999999776482582,4.605174227905273
126,0.00874,4.6055802815246585,0.009999999776482582,4.605174020385742
127,0.00884,4.605589378509522,0.009999999776482582,4.605175350952148
128,0.00908,4.605577218322754,0.009999999776482582,4.605173448181152
129,0.00868,4.6056234115600585,0.009999999776482582,4.605174827575683
130,0.00882,4.6055608749389645,0.009999999776482582,4.60517434387207
131,0.00928,4.605560234222412,0.009999999776482582,4.605174233245849
132,0.00934,4.605555720062256,0.009999999776482582,4.605174388122559
133,0.00924,4.605565359954834,0.009999999776482582,4.605174195098877
134,0.00816,4.6055590335083005,0.009999999776482582,4.60517452545166
135,0.00898,4.6055656088256836,0.009999999776482582,4.605173826599121
136,0.00844,4.605583330841064,0.009999999776482582,4.605175003814697
137,0.00878,4.605773541259766,0.009999999776482582,4.605173403930664
138,0.00824,4.605573120269775,0.009999999776482582,4.60517446899414
139,0.00784,4.60558795425415,0.009999999776482582,4.605175478363037
140,0.0089,4.605613426208496,0.009999999776482582,4.605175151062012
141,0.00866,4.605568633728027,0.009999999776482582,4.6051758247375485
142,0.0085,4.605554122619629,0.009999999776482582,4.605174882507324
143,0.00832,4.605574518737793,0.009999999776482582,4.6051745666503905
144,0.0092,4.6057016641235355,0.009999999776482582,4.605174786376953
145,0.00854,4.605564777526856,0.009999999776482582,4.6051740646362305
146,0.00872,4.605685363159179,0.009999999776482582,4.605175540924073
147,0.00844,4.605572520904541,0.009999999776482582,4.605175347137451
148,0.00828,4.6055672998046875,0.009999999776482582,4.605176021575928
149,0.00846,4.605569080810547,0.009999999776482582,4.605174247741699
150,0.00868,4.605556097106934,0.009999999776482582,4.605173857879639
151,0.00918,4.6055519078063964,0.009999999776482582,4.605174395751953
152,0.00898,4.6055701599121095,0.009999999776482582,4.605175634765625
153,0.00834,4.605564023590088,0.009999999776482582,4.605174672698975
154,0.00828,4.605566538543701,0.009999999776482582,4.605174709320068
155,0.00868,4.605574406738281,0.009999999776482582,4.605173239135742
156,0.00882,4.60698480682373,0.009999999776482582,4.605174345397949
157,0.0087,4.605565610504151,0.009999999776482582,4.605174029541016
158,0.00848,4.6055578828430175,0.009999999776482582,4.605174325561523
159,0.00848,4.605555408782959,0.009999999776482582,4.605173578643798
160,0.00872,4.605556326599121,0.009999999776482582,4.605173875427246
161,0.00856,4.605564947509766,0.009999999776482582,4.605174633789063
162,0.0088,4.605566167144775,0.009999999776482582,4.605174333190918
163,0.00852,4.605576513671875,0.009999999776482582,4.605173777770996
164,0.00876,4.605551639099121,0.009999999776482582,4.605173676300049
165,0.00822,4.605738413085938,0.009999999776482582,4.605174268341065
166,0.00856,4.605579328002929,0.009999999776482582,4.605173280334473
167,0.0086,4.605568215637207,0.009999999776482582,4.605174125671387
168,0.00916,4.605564460906982,0.009999999776482582,4.605174124908447
169,0.00896,4.605565466613769,0.009999999776482582,4.605174472045898
170,0.00862,4.60556688873291,0.009999999776482582,4.605174838256836
171,0.00874,4.605574156188965,0.009999999776482582,4.605173548126221
172,0.00846,4.605559504699707,0.009999999776482582,4.605173815155029
173,0.00844,4.605540917663574,0.009999999776482582,4.605174896240235
174,0.00806,4.605558409423828,0.009999999776482582,4.60517511138916
175,0.00852,4.605565243225097,0.009999999776482582,4.605174448394775
176,0.00822,4.605569864349365,0.009999999776482582,4.605174278259278
177,0.0084,4.605556995849609,0.009999999776482582,4.605173645782471
178,0.00838,4.60556343093872,0.009999999776482582,4.605173941040039
179,0.00842,4.605555604248047,0.009999999776482582,4.605173769378662
180,0.00912,4.605545811920166,0.009999999776482582,4.605174111175537
