epoch,accuracy,loss,val_accuracy,val_loss
31,0.00864,4.605571920928955,0.009999999776482582,4.6051738174438475
32,0.00942,4.605569145507813,0.009999999776482582,4.605174224853515
33,0.00908,4.605560490722656,0.009999999776482582,4.605173445129394
34,0.00816,4.605609230651855,0.009999999776482582,4.605173762512207
35,0.00882,4.605563706359863,0.009999999776482582,4.605173532104492
36,0.0088,4.605565809783935,0.009999999776482582,4.605173930358887
37,0.00856,4.605660376586914,0.009999999776482582,4.60517451171875
38,0.00812,4.605579128112793,0.009999999776482582,4.605173446655273
39,0.009,4.634916479187011,0.009999999776482582,4.6051741806030275
40,0.00866,4.605565025939941,0.009999999776482582,4.605173991394043
41,0.00894,4.605547911071778,0.009999999776482582,4.6051739326477055
42,0.00852,4.605560538330078,0.009999999776482582,4.605174430847168
43,0.00842,4.605565528717041,0.009999999776482582,4.605174334716797
44,0.00862,4.6055976907348635,0.009999999776482582,4.605173126220703
45,0.00818,4.605565447692871,0.009999999776482582,4.605174153137207
46,0.00934,4.605564964904785,0.009999999776482582,4.605173236083984
47,0.00866,4.6055625668334965,0.009999999776482582,4.605174102020264
48,0.00788,4.605574727630615,0.009999999776482582,4.605174768066406
49,0.00842,4.605688797149658,0.009999999776482582,4.605174206542968
50,0.0082,4.60556092376709,0.009999999776482582,4.6051731872558594
51,0.0086,4.605568583526611,0.009999999776482582,4.605175497436523
52,0.00886,4.605583994140625,0.009999999776482582,4.605174671173096
53,0.0088,4.605561496276856,0.009999999776482582,4.605174518585205
54,0.00882,4.605559367980957,0.009999999776482582,4.60517359008789
55,0.00872,4.605563031005859,0.009999999776482582,4.605174758148193
56,0.00812,4.605572516021729,0.009999999776482582,4.6051750640869145
57,0.00896,4.605553113708496,0.009999999776482582,4.605174269104004
58,0.0087,4.605568555145264,0.009999999776482582,4.6051744262695316
59,0.0085,4.605568690490722,0.009999999776482582,4.605174847412109
60,0.00796,4.6055565472412106,0.009999999776482582,4.60517427520752
61,0.00848,4.605574388580322,0.009999999776482582,4.6051740623474124
62,0.0085,4.605578475646973,0.009999999776482582,4.605174826812744
63,0.00838,4.605570545349121,0.009999999776482582,4.605173666381836
64,0.0086,4.605553066101074,0.009999999776482582,4.605173699188232
65,0.00858,4.605569194335938,0.009999999776482582,4.605174169921875
66,0.00868,4.605579014587402,0.009999999776482582,4.60517431640625
67,0.00836,4.605560282745361,0.009999999776482582,4.6051736770629885
68,0.00894,4.605560181732177,0.009999999776482582,4.6051744400024415
69,0.00888,4.6055523768615725,0.009999999776482582,4.605173673248291
70,0.00882,4.605559012451172,0.009999999776482582,4.605174118804932
71,0.00862,4.605575213317871,0.009999999776482582,4.605174655914307
72,0.00878,4.605558483428955,0.009999999776482582,4.605174589538574
73,0.00944,4.605567148284912,0.009999999776482582,4.605174003601074
74,0.0081,4.60557166015625,0.009999999776482582,4.605173376464844
75,0.00802,4.605561828765869,0.009999999776482582,4.6051737998962405
76,0.00904,4.605557895812988,0.009999999776482582,4.605173983764648
77,0.00816,4.605571278991699,0.009999999776482582,4.605174234008789
78,0.00872,4.6055782089233395,0.009999999776482582,4.60517392578125
79,0.00886,4.6055646392822265,0.009999999776482582,4.6051743194580075
80,0.009,4.605567036437988,0.009999999776482582,4.605175253295898
81,0.00812,4.605578928070068,0.009999999776482582,4.605173628234863
82,0.00876,4.605568946228027,0.009999999776482582,4.605174014282227
83,0.009,4.6055710081481935,0.009999999776482582,4.605174153137207
84,0.0089,4.605734478912353,0.009999999776482582,4.605175078582763
85,0.00868,4.605578871917724,0.009999999776482582,4.6051742980957036
86,0.00958,4.605560693511963,0.009999999776482582,4.605173727416992
87,0.00872,4.6055966413879394,0.009999999776482582,4.605173510742188
88,0.00814,4.605559370269775,0.009999999776482582,4.60517424697876
89,0.00924,4.605561122589111,0.009999999776482582,4.605174533081055
90,0.00802,4.605581390075684,0.009999999776482582,4.60517400970459
91,0.00916,4.605557058105469,0.009999999776482582,4.605174460601806
92,0.00904,4.605557111816406,0.009999999776482582,4.605175291442871
93,0.0086,4.605556424407959,0.009999999776482582,4.605174504089355
94,0.00862,4.605587286071778,0.009999999776482582,4.605174467468261
95,0.0087,4.605555418548584,0.009999999776482582,4.605173904418946
96,0.00844,4.605563161468506,0.009999999776482582,4.605173062133789
97,0.00868,4.605560758972168,0.009999999776482582,4.605173956298828
98,0.00886,4.6055745291137695,0.009999999776482582,4.60517455368042
99,0.00856,4.605566297302246,0.009999999776482582,4.605173892211914
100,0.00906,4.605572735443115,0.009999999776482582,4.605174263000488
101,0.0088,4.605551529846191,0.009999999776482582,4.605174017333985
102,0.00838,4.605564375305176,0.009999999776482582,4.605174015808106
103,0.00862,4.605567010345459,0.009999999776482582,4.605174280548096
104,0.00768,4.605567764587402,0.009999999776482582,4.605175003814697
105,0.00872,4.60556380279541,0.009999999776482582,4.605175044250489
106,0.00884,4.605581757965088,0.009999999776482582,4.605175773620606
107,0.00852,4.605550120239258,0.009999999776482582,4.605175109100342
108,0.00896,4.605554888458252,0.009999999776482582,4.605174591064453
109,0.00924,4.605561208343506,0.009999999776482582,4.605174806213379
110,0.0087,4.605575950012207,0.009999999776482582,4.605174787902832
111,0.00868,4.605567164001465,0.009999999776482582,4.605173506164551
112,0.00924,4.605577385559082,0.009999999776482582,4.605174166870118
113,0.00936,4.605548276062012,0.009999999776482582,4.605174131774902
114,0.0093,4.605555722961426,0.009999999776482582,4.6051742980957036
115,0.0084,4.605578903045655,0.009999999776482582,4.605173714447021
116,0.00862,4.605563698730469,0.009999999776482582,4.605173973846435
117,0.00888,4.605571368255616,0.009999999776482582,4.605174124145508
118,0.00928,4.605555960998535,0.009999999776482582,4.605173918914795
119,0.00908,4.6055670166015625,0.009999999776482582,4.605173962402343
120,0.00802,4.605551841583252,0.009999999776482582,4.605173574829101
121,0.00866,4.6055515493774415,0.009999999776482582,4.605174476623535
122,0.00886,4.605553882293701,0.009999999776482582,4.605174249267578
123,0.00882,4.60555935546875,0.009999999776482582,4.605174790191651
124,0.00864,4.605563471069336,0.009999999776482582,4.605174008178711
125,0.00826,4.605566518249511,0.009999999776482582,4.605174613189697
126,0.00838,4.605570854949951,0.009999999776482582,4.605174783325196
127,0.00806,4.605581472930909,0.009999999776482582,4.605174703979492
128,0.0085,4.605568630676269,0.009999999776482582,4.605174227905273
129,0.00898,4.605558372955322,0.009999999776482582,4.605175040435791
130,0.00866,4.605571841125489,0.009999999776482582,4.605174236297607
131,0.00858,4.605558778991699,0.009999999776482582,4.605174612426758
132,0.00868,4.6055562149047855,0.009999999776482582,4.60517431640625
133,0.00848,4.605558141937256,0.009999999776482582,4.605174987030029
134,0.0089,4.605569094085693,0.009999999776482582,4.605174375915527
135,0.00894,4.605552061004639,0.009999999776482582,4.605174057006836
136,0.00892,4.6055575512695315,0.009999999776482582,4.605173962402343
137,0.0079,4.605566216278076,0.009999999776482582,4.605173426818848
138,0.0087,4.605568483123779,0.009999999776482582,4.605173608398437
139,0.0088,4.605563088226319,0.009999999776482582,4.605174261474609
140,0.00852,4.605562352905274,0.009999999776482582,4.6051739227294926
141,0.00854,4.6055594631958,0.009999999776482582,4.605174328613281
142,0.00872,4.605574851226806,0.009999999776482582,4.605174914550782
143,0.00868,4.605574777984619,0.009999999776482582,4.605174028015137
144,0.00872,4.605574568176269,0.009999999776482582,4.605175121307373
145,0.00912,4.605581604003906,0.009999999776482582,4.605175399017334
146,0.00882,4.6055673628234866,0.009999999776482582,4.605173511505127
147,0.0084,4.605570997314453,0.009999999776482582,4.605175263214111
148,0.00856,4.605579120483398,0.009999999776482582,4.605174224853515
149,0.00866,4.605562277221679,0.009999999776482582,4.605175021362305
150,0.00908,4.605564967346192,0.009999999776482582,4.6051741981506344
151,0.00904,4.605555457458496,0.009999999776482582,4.605174797821045
152,0.00912,4.605569593353271,0.009999999776482582,4.605175870513916
153,0.00852,4.605583763122558,0.009999999776482582,4.605173889160156
154,0.00836,4.605557304992676,0.009999999776482582,4.6051736946105954
155,0.00826,4.605565323181152,0.009999999776482582,4.605173412322998
156,0.00898,4.605552316589355,0.009999999776482582,4.605173968505859
157,0.00886,4.605545142059326,0.009999999776482582,4.605173366546631
158,0.00842,4.605574564208984,0.009999999776482582,4.60517297668457
159,0.0089,4.605565604400635,0.009999999776482582,4.60517490234375
160,0.00834,4.605585852966309,0.009999999776482582,4.605174885559082
161,0.00858,4.605558256225586,0.009999999776482582,4.605173155212403
162,0.009,4.6055675708007815,0.009999999776482582,4.6051739456176755
163,0.00916,4.6055586581420895,0.009999999776482582,4.605174703979492
164,0.00808,4.605553046722412,0.009999999776482582,4.605174872589111
165,0.00896,4.6055566784667965,0.009999999776482582,4.605174040222168
166,0.00844,4.605571757659912,0.009999999776482582,4.605174281311035
167,0.00878,4.605542972259522,0.009999999776482582,4.605174225616455
168,0.0085,4.60557823638916,0.009999999776482582,4.605174176025391
169,0.00844,4.605570702667237,0.009999999776482582,4.605174906921387
170,0.00832,4.605563071136475,0.009999999776482582,4.605174046325684
171,0.0092,4.605560073547363,0.009999999776482582,4.605174270629883
172,0.00848,4.605552443847656,0.009999999776482582,4.6051749374389646
173,0.00882,4.60557383758545,0.009999999776482582,4.6051749420166015
174,0.00892,4.6055755830383305,0.009999999776482582,4.605175607299805
175,0.0085,4.605571174926758,0.009999999776482582,4.605176217651367
176,0.00846,4.605583455200195,0.009999999776482582,4.605175123596191
177,0.00894,4.605569597473145,0.009999999776482582,4.605174378967285
178,0.00924,4.605556270446777,0.009999999776482582,4.605174726867676
179,0.0084,4.605577808532715,0.009999999776482582,4.6051755805969234
180,0.00896,4.605569393310547,0.009999999776482582,4.605174102783203
181,0.00872,4.605572889862061,0.009999999776482582,4.605174005126953
182,0.0087,4.605556985168457,0.009999999776482582,4.605173361968994
183,0.00876,4.605583932800293,0.009999999776482582,4.605173852539062
184,0.00888,4.605549044494629,0.009999999776482582,4.605173654937744
185,0.00864,4.6055765103149415,0.009999999776482582,4.605173334503174
186,0.0084,4.605580992736816,0.009999999776482582,4.60517353515625
187,0.00878,4.60554423461914,0.009999999776482582,4.6051746879577635
188,0.0085,4.60556702178955,0.009999999776482582,4.605173914337159
189,0.00868,4.605552446136475,0.009999999776482582,4.605174531555176
190,0.00912,4.605558253021241,0.009999999776482582,4.60517445526123
191,0.00916,4.605652411193848,0.009999999776482582,4.605173731994629
192,0.00934,4.605566276550293,0.009999999776482582,4.605174197387695
193,0.00824,4.605560731811523,0.009999999776482582,4.60517377319336
194,0.00878,4.6055645779418946,0.009999999776482582,4.605174872589111
195,0.00894,4.605574661560059,0.009999999776482582,4.605174607086181
196,0.00872,4.60556551147461,0.009999999776482582,4.605174579620361
197,0.00898,4.60556427154541,0.009999999776482582,4.60517484588623
198,0.00882,4.605545779571533,0.009999999776482582,4.605174760437012
199,0.00834,4.605573376312256,0.009999999776482582,4.605175100708008
200,0.0091,4.605565389099121,0.009999999776482582,4.605174732208252
201,0.0079,4.60557641708374,0.009999999776482582,4.60517448425293
202,0.00812,4.605563558654785,0.009999999776482582,4.605174369812012
203,0.00858,4.60558013961792,0.009999999776482582,4.605174737548828
204,0.00836,4.605569624481201,0.009999999776482582,4.605174377441406
205,0.00876,4.605566893920899,0.009999999776482582,4.605174197387695
206,0.00862,4.605555370788574,0.009999999776482582,4.605173893737793
207,0.00886,4.605565646057129,0.009999999776482582,4.605174266052246
208,0.0088,4.605552602844238,0.009999999776482582,4.605174662017823
209,0.00852,4.605553220062256,0.009999999776482582,4.60517366104126
210,0.00856,4.605565807189941,0.009999999776482582,4.6051738121032715
211,0.00904,4.605568215179443,0.009999999776482582,4.605174142456055
212,0.00884,4.60556504486084,0.009999999776482582,4.605174166870118
213,0.00834,4.605563508605957,0.009999999776482582,4.6051748146057125
214,0.00832,4.605579852600098,0.009999999776482582,4.605173223114014
215,0.00834,4.60557185043335,0.009999999776482582,4.605174861145019
216,0.009,4.605552957458496,0.009999999776482582,4.605174480438232
217,0.0088,4.6055658682250975,0.009999999776482582,4.605174119567871
218,0.00892,4.605570703887939,0.009999999776482582,4.605174194335937
219,0.00858,4.605553362731934,0.009999999776482582,4.605174510192871
220,0.00868,4.605573683013916,0.009999999776482582,4.6051741806030275
221,0.0091,4.605586486663818,0.009999999776482582,4.605173651123047
222,0.00888,4.605586332244873,0.009999999776482582,4.605173458862304
223,0.00862,4.605570598144531,0.009999999776482582,4.605173774719239
224,0.0091,4.605556573638916,0.009999999776482582,4.605173902893067
225,0.00848,4.605552279205322,0.009999999776482582,4.605173739624023
226,0.00928,4.605573682250976,0.009999999776482582,4.605173984527588
227,0.00882,4.605580983734131,0.009999999776482582,4.605173977661133
228,0.0089,4.605573151092529,0.009999999776482582,4.605174582672119
229,0.00906,4.605571847229004,0.009999999776482582,4.60517485961914
230,0.00892,4.605567115936279,0.009999999776482582,4.605174755859375
231,0.0088,4.605569415435791,0.009999999776482582,4.605174491119385
232,0.0088,4.605563998870849,0.009999999776482582,4.605174880218506
233,0.00868,4.605569715270996,0.009999999776482582,4.605174284362793
234,0.0083,4.6055744485473635,0.009999999776482582,4.605175619506836
235,0.00908,4.60556427154541,0.009999999776482582,4.605175041198731
236,0.00874,4.608749227600097,0.009999999776482582,4.605176285552979
